transaction_id,borrower_id,timestamp,transaction_type,amount,status,balance_after
TXN_BORR_00232_03_EMI,BORR_00232,2026-01-12T14:27:10.371416,EMI_PAYMENT,27699.9,ON_TIME,64323.86
TXN_BORR_00232_04_INFLOW,BORR_00232,2026-01-18T14:27:10.371416,BUSINESS_INFLOW,67663.34,POSTED,131987.2
TXN_BORR_00232_04_OUTFLOW,BORR_00232,2026-01-25T14:27:10.371416,BUSINESS_OUTFLOW,39778.86,POSTED,92208.34
TXN_BORR_00232_04_EMI,BORR_00232,2026-02-12T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,92208.34
TXN_BORR_00232_05_INFLOW,BORR_00232,2026-02-15T14:27:10.371416,BUSINESS_INFLOW,67988.68,POSTED,160197.03
TXN_BORR_00232_05_OUTFLOW,BORR_00232,2026-02-22T14:27:10.371416,BUSINESS_OUTFLOW,47270.23,POSTED,112926.79
TXN_BORR_00232_05_EMI,BORR_00232,2026-03-12T14:27:10.371416,EMI_PAYMENT,27699.9,ON_TIME,85226.89
TXN_BORR_00233_00_INFLOW,BORR_00233,2025-09-19T14:27:10.371416,BUSINESS_INFLOW,19802.92,POSTED,45469.24
TXN_BORR_00233_00_OUTFLOW,BORR_00233,2025-09-26T14:27:10.371416,BUSINESS_OUTFLOW,21366.44,POSTED,24102.8
TXN_BORR_00233_00_EMI,BORR_00233,2025-10-15T14:27:10.371416,EMI_PAYMENT,15300.76,ON_TIME,8802.04
TXN_BORR_00233_01_INFLOW,BORR_00233,2025-10-22T14:27:10.371416,BUSINESS_INFLOW,18179.49,POSTED,26981.53
TXN_BORR_00233_01_OUTFLOW,BORR_00233,2025-10-29T14:27:10.371416,BUSINESS_OUTFLOW,25856.34,POSTED,1125.19
TXN_BORR_00233_01_EMI,BORR_00233,2025-11-16T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,1125.19
TXN_BORR_00233_02_INFLOW,BORR_00233,2025-11-19T14:27:10.371416,BUSINESS_INFLOW,21582.91,POSTED,22708.09
TXN_BORR_00233_02_OUTFLOW,BORR_00233,2025-11-26T14:27:10.371416,BUSINESS_OUTFLOW,14763.63,POSTED,7944.46
TXN_BORR_00233_02_EMI,BORR_00233,2025-12-15T14:27:10.371416,EMI_PAYMENT,15300.76,ON_TIME,0.0
TXN_BORR_00233_03_INFLOW,BORR_00233,2025-12-20T14:27:10.371416,BUSINESS_INFLOW,18189.86,POSTED,18189.86
TXN_BORR_00233_03_OUTFLOW,BORR_00233,2025-12-27T14:27:10.371416,BUSINESS_OUTFLOW,21603.6,POSTED,0.0
TXN_BORR_00233_03_EMI,BORR_00233,2026-01-17T14:27:10.371416,EMI_PAYMENT,15300.76,ON_TIME,0.0
TXN_BORR_00233_04_INFLOW,BORR_00233,2026-01-16T14:27:10.371416,BUSINESS_INFLOW,15498.27,POSTED,15498.27
TXN_BORR_00233_04_OUTFLOW,BORR_00233,2026-01-23T14:27:10.371416,BUSINESS_OUTFLOW,14528.0,POSTED,970.27
TXN_BORR_00233_04_EMI,BORR_00233,2026-02-10T14:27:10.371416,EMI_PAYMENT,15300.76,ON_TIME,0.0
TXN_BORR_00233_05_INFLOW,BORR_00233,2026-02-15T14:27:10.371416,BUSINESS_INFLOW,19418.72,POSTED,19418.72
TXN_BORR_00233_05_OUTFLOW,BORR_00233,2026-02-22T14:27:10.371416,BUSINESS_OUTFLOW,18173.11,POSTED,1245.61
TXN_BORR_00233_05_EMI,BORR_00233,2026-03-13T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,1245.61
TXN_BORR_00234_00_INFLOW,BORR_00234,2025-09-22T14:27:10.371416,BUSINESS_INFLOW,19153.55,POSTED,44153.55
TXN_BORR_00234_00_OUTFLOW,BORR_00234,2025-09-29T14:27:10.371416,BUSINESS_OUTFLOW,18155.71,POSTED,25997.84
TXN_BORR_00234_00_EMI,BORR_00234,2025-10-20T14:27:10.371416,EMI_PAYMENT,7355.37,ON_TIME,18642.47
TXN_BORR_00234_01_INFLOW,BORR_00234,2025-10-22T14:27:10.371416,BUSINESS_INFLOW,16450.12,POSTED,35092.59
TXN_BORR_00234_01_OUTFLOW,BORR_00234,2025-10-29T14:27:10.371416,BUSINESS_OUTFLOW,23424.19,POSTED,11668.4
TXN_BORR_00234_01_EMI,BORR_00234,2025-11-18T14:27:10.371416,EMI_PAYMENT,7355.37,ON_TIME,4313.03
TXN_BORR_00234_02_INFLOW,BORR_00234,2025-11-20T14:27:10.371416,BUSINESS_INFLOW,19907.25,POSTED,24220.27
TXN_BORR_00234_02_OUTFLOW,BORR_00234,2025-11-27T14:27:10.371416,BUSINESS_OUTFLOW,17383.09,POSTED,6837.18
TXN_BORR_00234_02_EMI,BORR_00234,2025-12-18T14:27:10.371416,EMI_PAYMENT,7355.37,ON_TIME,0.0
TXN_BORR_00234_03_INFLOW,BORR_00234,2025-12-20T14:27:10.371416,BUSINESS_INFLOW,17980.51,POSTED,17980.51
TXN_BORR_00234_03_OUTFLOW,BORR_00234,2025-12-27T14:27:10.371416,BUSINESS_OUTFLOW,22221.69,POSTED,0.0
TXN_BORR_00234_03_EMI,BORR_00234,2026-01-15T14:27:10.371416,EMI_PAYMENT,7355.37,ON_TIME,0.0
TXN_BORR_00234_04_INFLOW,BORR_00234,2026-01-18T14:27:10.371416,BUSINESS_INFLOW,15536.19,POSTED,15536.19
TXN_BORR_00234_04_OUTFLOW,BORR_00234,2026-01-25T14:27:10.371416,BUSINESS_OUTFLOW,16732.0,POSTED,0.0
TXN_BORR_00234_04_EMI,BORR_00234,2026-02-14T14:27:10.371416,EMI_PAYMENT,7355.37,ON_TIME,0.0
TXN_BORR_00234_05_INFLOW,BORR_00234,2026-02-16T14:27:10.371416,BUSINESS_INFLOW,15546.23,POSTED,15546.23
TXN_BORR_00234_05_OUTFLOW,BORR_00234,2026-02-23T14:27:10.371416,BUSINESS_OUTFLOW,24945.92,POSTED,0.0
TXN_BORR_00234_05_EMI,BORR_00234,2026-03-15T14:27:10.371416,EMI_PAYMENT,7355.37,ON_TIME,0.0
TXN_BORR_00235_00_INFLOW,BORR_00235,2025-09-18T14:27:10.371416,BUSINESS_INFLOW,58878.74,POSTED,155615.06
TXN_BORR_00235_00_OUTFLOW,BORR_00235,2025-09-25T14:27:10.371416,BUSINESS_OUTFLOW,62933.3,POSTED,92681.76
TXN_BORR_00235_00_EMI,BORR_00235,2025-10-15T14:27:10.371416,EMI_PAYMENT,27309.3,ON_TIME,65372.46
TXN_BORR_00235_01_INFLOW,BORR_00235,2025-10-21T14:27:10.371416,BUSINESS_INFLOW,57935.5,POSTED,123307.96
TXN_BORR_00235_01_OUTFLOW,BORR_00235,2025-10-28T14:27:10.371416,BUSINESS_OUTFLOW,60238.77,POSTED,63069.19
TXN_BORR_00235_01_EMI,BORR_00235,2025-11-16T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,63069.19
TXN_BORR_00235_02_INFLOW,BORR_00235,2025-11-21T14:27:10.371416,BUSINESS_INFLOW,51679.24,POSTED,114748.43
TXN_BORR_00235_02_OUTFLOW,BORR_00235,2025-11-28T14:27:10.371416,BUSINESS_OUTFLOW,59368.49,POSTED,55379.94
TXN_BORR_00235_02_EMI,BORR_00235,2025-12-17T14:27:10.371416,EMI_PAYMENT,27309.3,ON_TIME,28070.64
TXN_BORR_00235_03_INFLOW,BORR_00235,2025-12-18T14:27:10.371416,BUSINESS_INFLOW,40213.29,POSTED,68283.94
TXN_BORR_00235_03_OUTFLOW,BORR_00235,2025-12-25T14:27:10.371416,BUSINESS_OUTFLOW,58700.25,POSTED,9583.68
TXN_BORR_00235_03_EMI,BORR_00235,2026-01-12T14:27:10.371416,EMI_PAYMENT,27309.3,ON_TIME,0.0
TXN_BORR_00235_04_INFLOW,BORR_00235,2026-01-16T14:27:10.371416,BUSINESS_INFLOW,59544.5,POSTED,59544.5
TXN_BORR_00235_04_OUTFLOW,BORR_00235,2026-01-23T14:27:10.371416,BUSINESS_OUTFLOW,54812.09,POSTED,4732.4
TXN_BORR_00235_04_EMI,BORR_00235,2026-02-11T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,4732.4
TXN_BORR_00235_05_INFLOW,BORR_00235,2026-02-18T14:27:10.371416,BUSINESS_INFLOW,48556.03,POSTED,53288.43
TXN_BORR_00235_05_OUTFLOW,BORR_00235,2026-02-25T14:27:10.371416,BUSINESS_OUTFLOW,47654.79,POSTED,5633.65
TXN_BORR_00235_05_EMI,BORR_00235,2026-03-16T14:27:10.371416,EMI_PAYMENT,27309.3,ON_TIME,0.0
TXN_BORR_00236_00_INFLOW,BORR_00236,2025-09-19T14:27:10.371416,BUSINESS_INFLOW,44201.22,POSTED,119322.08
TXN_BORR_00236_00_OUTFLOW,BORR_00236,2025-09-26T14:27:10.371416,BUSINESS_OUTFLOW,33284.05,POSTED,86038.02
TXN_BORR_00236_00_EMI,BORR_00236,2025-10-14T14:27:10.371416,EMI_PAYMENT,12843.75,ON_TIME,73194.27
TXN_BORR_00236_01_INFLOW,BORR_00236,2025-10-20T14:27:10.371416,BUSINESS_INFLOW,48907.76,POSTED,122102.04
TXN_BORR_00236_01_OUTFLOW,BORR_00236,2025-10-27T14:27:10.371416,BUSINESS_OUTFLOW,27143.62,POSTED,94958.42
TXN_BORR_00236_01_EMI,BORR_00236,2025-11-15T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,94958.42
TXN_BORR_00236_02_INFLOW,BORR_00236,2025-11-19T14:27:10.371416,BUSINESS_INFLOW,46820.33,POSTED,141778.75
TXN_BORR_00236_02_OUTFLOW,BORR_00236,2025-11-26T14:27:10.371416,BUSINESS_OUTFLOW,30981.04,POSTED,110797.71
TXN_BORR_00236_02_EMI,BORR_00236,2025-12-15T14:27:10.371416,EMI_PAYMENT,12843.75,ON_TIME,97953.96
TXN_BORR_00236_03_INFLOW,BORR_00236,2025-12-21T14:27:10.371416,BUSINESS_INFLOW,49152.59,POSTED,147106.55
TXN_BORR_00236_03_OUTFLOW,BORR_00236,2025-12-28T14:27:10.371416,BUSINESS_OUTFLOW,30393.33,POSTED,116713.22
TXN_BORR_00236_03_EMI,BORR_00236,2026-01-15T14:27:10.371416,EMI_PAYMENT,12843.75,ON_TIME,103869.47
TXN_BORR_00236_04_INFLOW,BORR_00236,2026-01-19T14:27:10.371416,BUSINESS_INFLOW,41619.19,POSTED,145488.67
TXN_BORR_00236_04_OUTFLOW,BORR_00236,2026-01-26T14:27:10.371416,BUSINESS_OUTFLOW,31270.5,POSTED,114218.17
TXN_BORR_00236_04_EMI,BORR_00236,2026-02-14T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,114218.17
TXN_BORR_00236_05_INFLOW,BORR_00236,2026-02-18T14:27:10.371416,BUSINESS_INFLOW,46398.35,POSTED,160616.52
TXN_BORR_00236_05_OUTFLOW,BORR_00236,2026-02-25T14:27:10.371416,BUSINESS_OUTFLOW,38047.75,POSTED,122568.77
TXN_BORR_00236_05_EMI,BORR_00236,2026-03-16T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,122568.77
TXN_BORR_00237_00_INFLOW,BORR_00237,2025-09-18T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,40000.0
TXN_BORR_00237_00_OUTFLOW,BORR_00237,2025-09-25T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,30000.0
TXN_BORR_00237_00_EMI,BORR_00237,2025-10-15T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,30000.0
TXN_BORR_00237_01_INFLOW,BORR_00237,2025-10-20T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,45000.0
TXN_BORR_00237_01_OUTFLOW,BORR_00237,2025-10-27T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,35000.0
TXN_BORR_00237_01_EMI,BORR_00237,2025-11-16T14:27:10.371416,EMI_PAYMENT,5499.06,ON_TIME,29500.94
TXN_BORR_00237_02_INFLOW,BORR_00237,2025-11-21T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,44500.94
TXN_BORR_00237_02_OUTFLOW,BORR_00237,2025-11-28T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,34500.94
TXN_BORR_00237_02_EMI,BORR_00237,2025-12-19T14:27:10.371416,EMI_PAYMENT,3728.9,DELAYED,30772.04
TXN_BORR_00237_03_INFLOW,BORR_00237,2025-12-19T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,45772.04
TXN_BORR_00237_03_OUTFLOW,BORR_00237,2025-12-26T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,35772.04
TXN_BORR_00237_03_EMI,BORR_00237,2026-01-16T14:27:10.371416,EMI_PAYMENT,4088.61,DELAYED,31683.43
TXN_BORR_00237_04_INFLOW,BORR_00237,2026-01-16T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,46683.43
TXN_BORR_00237_04_OUTFLOW,BORR_00237,2026-01-23T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,36683.43
TXN_BORR_00237_04_EMI,BORR_00237,2026-02-10T14:27:10.371416,EMI_PAYMENT,5499.06,ON_TIME,31184.37
TXN_BORR_00237_05_INFLOW,BORR_00237,2026-02-17T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,46184.37
TXN_BORR_00237_05_OUTFLOW,BORR_00237,2026-02-24T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,36184.37
TXN_BORR_00237_05_EMI,BORR_00237,2026-03-15T14:27:10.371416,EMI_PAYMENT,5499.06,ON_TIME,30685.31
TXN_BORR_00238_00_INFLOW,BORR_00238,2025-09-21T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,40000.0
TXN_BORR_00238_00_OUTFLOW,BORR_00238,2025-09-28T14:27:10.371416,BUSINESS_OUTFLOW,11966.8,POSTED,28033.2
TXN_BORR_00238_00_EMI,BORR_00238,2025-10-18T14:27:10.371416,EMI_PAYMENT,3291.89,ON_TIME,24741.31
TXN_BORR_00238_01_INFLOW,BORR_00238,2025-10-18T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,39741.31
TXN_BORR_00238_01_OUTFLOW,BORR_00238,2025-10-25T14:27:10.371416,BUSINESS_OUTFLOW,12532.85,POSTED,27208.45
TXN_BORR_00238_01_EMI,BORR_00238,2025-11-13T14:27:10.371416,EMI_PAYMENT,3291.89,ON_TIME,23916.56
TXN_BORR_00238_02_INFLOW,BORR_00238,2025-11-21T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,38916.56
TXN_BORR_00238_02_OUTFLOW,BORR_00238,2025-11-28T14:27:10.371416,BUSINESS_OUTFLOW,12608.73,POSTED,26307.84
TXN_BORR_00238_02_EMI,BORR_00238,2025-12-18T14:27:10.371416,EMI_PAYMENT,3291.89,ON_TIME,23015.95
TXN_BORR_00238_03_INFLOW,BORR_00238,2025-12-18T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,38015.95
TXN_BORR_00238_03_OUTFLOW,BORR_00238,2025-12-25T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,28015.95
TXN_BORR_00238_03_EMI,BORR_00238,2026-01-15T14:27:10.371416,EMI_PAYMENT,3291.89,ON_TIME,24724.06
TXN_BORR_00238_04_INFLOW,BORR_00238,2026-01-16T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,39724.06
TXN_BORR_00238_04_OUTFLOW,BORR_00238,2026-01-23T14:27:10.371416,BUSINESS_OUTFLOW,13016.0,POSTED,26708.06
TXN_BORR_00238_04_EMI,BORR_00238,2026-02-13T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,26708.06
TXN_BORR_00238_05_INFLOW,BORR_00238,2026-02-16T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,41708.06
TXN_BORR_00238_05_OUTFLOW,BORR_00238,2026-02-23T14:27:10.371416,BUSINESS_OUTFLOW,10386.45,POSTED,31321.61
TXN_BORR_00238_05_EMI,BORR_00238,2026-03-13T14:27:10.371416,EMI_PAYMENT,3291.89,ON_TIME,28029.72
TXN_BORR_00239_00_INFLOW,BORR_00239,2025-09-20T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,40000.0
TXN_BORR_00239_00_OUTFLOW,BORR_00239,2025-09-27T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,30000.0
TXN_BORR_00239_00_EMI,BORR_00239,2025-10-18T14:27:10.371416,EMI_PAYMENT,5749.24,ON_TIME,24250.76
TXN_BORR_00239_01_INFLOW,BORR_00239,2025-10-20T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,39250.76
TXN_BORR_00239_01_OUTFLOW,BORR_00239,2025-10-27T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,29250.76
TXN_BORR_00239_01_EMI,BORR_00239,2025-11-14T14:27:10.371416,EMI_PAYMENT,5749.24,ON_TIME,23501.52
TXN_BORR_00239_02_INFLOW,BORR_00239,2025-11-19T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,38501.52
TXN_BORR_00239_02_OUTFLOW,BORR_00239,2025-11-26T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,28501.52
TXN_BORR_00239_02_EMI,BORR_00239,2025-12-16T14:27:10.371416,EMI_PAYMENT,5749.24,ON_TIME,22752.28
TXN_BORR_00239_03_INFLOW,BORR_00239,2025-12-20T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,37752.28
TXN_BORR_00239_03_OUTFLOW,BORR_00239,2025-12-27T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,27752.28
TXN_BORR_00239_03_EMI,BORR_00239,2026-01-14T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,27752.28
TXN_BORR_00239_04_INFLOW,BORR_00239,2026-01-17T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,42752.28
TXN_BORR_00239_04_OUTFLOW,BORR_00239,2026-01-24T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,32752.28
TXN_BORR_00239_04_EMI,BORR_00239,2026-02-14T14:27:10.371416,EMI_PAYMENT,3861.84,DELAYED,28890.44
TXN_BORR_00239_05_INFLOW,BORR_00239,2026-02-18T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,43890.44
TXN_BORR_00239_05_OUTFLOW,BORR_00239,2026-02-25T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,33890.44
TXN_BORR_00239_05_EMI,BORR_00239,2026-03-17T14:27:10.371416,EMI_PAYMENT,5327.78,DELAYED,28562.66
TXN_BORR_00240_00_INFLOW,BORR_00240,2025-09-19T14:27:10.371416,BUSINESS_INFLOW,59443.38,POSTED,137814.46
TXN_BORR_00240_00_OUTFLOW,BORR_00240,2025-09-26T14:27:10.371416,BUSINESS_OUTFLOW,64123.62,POSTED,73690.84
TXN_BORR_00240_00_EMI,BORR_00240,2025-10-17T14:27:10.371416,EMI_PAYMENT,19100.98,DELAYED,54589.85
TXN_BORR_00240_01_INFLOW,BORR_00240,2025-10-21T14:27:10.371416,BUSINESS_INFLOW,75028.52,POSTED,129618.37
TXN_BORR_00240_01_OUTFLOW,BORR_00240,2025-10-28T14:27:10.371416,BUSINESS_OUTFLOW,35455.59,POSTED,94162.78
TXN_BORR_00240_01_EMI,BORR_00240,2025-11-15T14:27:10.371416,EMI_PAYMENT,23401.83,ON_TIME,70760.95
TXN_BORR_00240_02_INFLOW,BORR_00240,2025-11-18T14:27:10.371416,BUSINESS_INFLOW,69392.69,POSTED,140153.64
TXN_BORR_00240_02_OUTFLOW,BORR_00240,2025-11-25T14:27:10.371416,BUSINESS_OUTFLOW,61711.45,POSTED,78442.19
TXN_BORR_00240_02_EMI,BORR_00240,2025-12-16T14:27:10.371416,EMI_PAYMENT,23401.83,ON_TIME,55040.36
TXN_BORR_00240_03_INFLOW,BORR_00240,2025-12-21T14:27:10.371416,BUSINESS_INFLOW,50610.56,POSTED,105650.92
TXN_BORR_00240_03_OUTFLOW,BORR_00240,2025-12-28T14:27:10.371416,BUSINESS_OUTFLOW,38110.62,POSTED,67540.3
TXN_BORR_00240_03_EMI,BORR_00240,2026-01-15T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,67540.3
TXN_BORR_00240_04_INFLOW,BORR_00240,2026-01-20T14:27:10.371416,BUSINESS_INFLOW,59402.62,POSTED,126942.92
TXN_BORR_00240_04_OUTFLOW,BORR_00240,2026-01-27T14:27:10.371416,BUSINESS_OUTFLOW,62607.26,POSTED,64335.66
TXN_BORR_00240_04_EMI,BORR_00240,2026-02-14T14:27:10.371416,EMI_PAYMENT,19019.04,DELAYED,45316.62
TXN_BORR_00240_05_INFLOW,BORR_00240,2026-02-15T14:27:10.371416,BUSINESS_INFLOW,62578.16,POSTED,107894.78
TXN_BORR_00240_05_OUTFLOW,BORR_00240,2026-02-22T14:27:10.371416,BUSINESS_OUTFLOW,39426.78,POSTED,68468.0
TXN_BORR_00240_05_EMI,BORR_00240,2026-03-14T14:27:10.371416,EMI_PAYMENT,23401.83,ON_TIME,45066.17
TXN_BORR_00241_00_INFLOW,BORR_00241,2025-09-21T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,40000.0
TXN_BORR_00241_00_OUTFLOW,BORR_00241,2025-09-28T14:27:10.371416,BUSINESS_OUTFLOW,13747.13,POSTED,26252.87
TXN_BORR_00241_00_EMI,BORR_00241,2025-10-19T14:27:10.371416,EMI_PAYMENT,5179.09,ON_TIME,21073.78
TXN_BORR_00241_01_INFLOW,BORR_00241,2025-10-22T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,36073.78
TXN_BORR_00241_01_OUTFLOW,BORR_00241,2025-10-29T14:27:10.371416,BUSINESS_OUTFLOW,12545.63,POSTED,23528.15
TXN_BORR_00241_01_EMI,BORR_00241,2025-11-17T14:27:10.371416,EMI_PAYMENT,4787.47,DELAYED,18740.68
TXN_BORR_00241_02_INFLOW,BORR_00241,2025-11-18T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,33740.68
TXN_BORR_00241_02_OUTFLOW,BORR_00241,2025-11-25T14:27:10.371416,BUSINESS_OUTFLOW,12759.79,POSTED,20980.89
TXN_BORR_00241_02_EMI,BORR_00241,2025-12-16T14:27:10.371416,EMI_PAYMENT,5179.09,ON_TIME,15801.8
TXN_BORR_00241_03_INFLOW,BORR_00241,2025-12-19T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,30801.8
TXN_BORR_00241_03_OUTFLOW,BORR_00241,2025-12-26T14:27:10.371416,BUSINESS_OUTFLOW,12340.52,POSTED,18461.28
TXN_BORR_00241_03_EMI,BORR_00241,2026-01-13T14:27:10.371416,EMI_PAYMENT,5179.09,ON_TIME,13282.19
TXN_BORR_00241_04_INFLOW,BORR_00241,2026-01-18T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,28282.19
TXN_BORR_00241_04_OUTFLOW,BORR_00241,2026-01-25T14:27:10.371416,BUSINESS_OUTFLOW,13241.52,POSTED,15040.68
TXN_BORR_00241_04_EMI,BORR_00241,2026-02-14T14:27:10.371416,EMI_PAYMENT,3834.44,DELAYED,11206.24
TXN_BORR_00241_05_INFLOW,BORR_00241,2026-02-18T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,26206.24
TXN_BORR_00241_05_OUTFLOW,BORR_00241,2026-02-25T14:27:10.371416,BUSINESS_OUTFLOW,12311.04,POSTED,13895.2
TXN_BORR_00241_05_EMI,BORR_00241,2026-03-18T14:27:10.371416,EMI_PAYMENT,5179.09,ON_TIME,8716.11
TXN_BORR_00242_00_INFLOW,BORR_00242,2025-09-19T14:27:10.371416,BUSINESS_INFLOW,71070.33,POSTED,225324.86
TXN_BORR_00242_00_OUTFLOW,BORR_00242,2025-09-26T14:27:10.371416,BUSINESS_OUTFLOW,96879.41,POSTED,128445.45
TXN_BORR_00242_00_EMI,BORR_00242,2025-10-14T14:27:10.371416,EMI_PAYMENT,55077.6,ON_TIME,73367.85
TXN_BORR_00242_01_INFLOW,BORR_00242,2025-10-19T14:27:10.371416,BUSINESS_INFLOW,76656.67,POSTED,150024.52
TXN_BORR_00242_01_OUTFLOW,BORR_00242,2025-10-26T14:27:10.371416,BUSINESS_OUTFLOW,92938.38,POSTED,57086.14
TXN_BORR_00242_01_EMI,BORR_00242,2025-11-16T14:27:10.371416,EMI_PAYMENT,55077.6,ON_TIME,2008.54
TXN_BORR_00242_02_INFLOW,BORR_00242,2025-11-17T14:27:10.371416,BUSINESS_INFLOW,70517.92,POSTED,72526.46
TXN_BORR_00242_02_OUTFLOW,BORR_00242,2025-11-24T14:27:10.371416,BUSINESS_OUTFLOW,94218.44,POSTED,0.0
TXN_BORR_00242_02_EMI,BORR_00242,2025-12-14T14:27:10.371416,EMI_PAYMENT,37918.53,DELAYED,0.0
TXN_BORR_00242_03_INFLOW,BORR_00242,2025-12-20T14:27:10.371416,BUSINESS_INFLOW,81875.13,POSTED,81875.13
TXN_BORR_00242_03_OUTFLOW,BORR_00242,2025-12-27T14:27:10.371416,BUSINESS_OUTFLOW,72296.7,POSTED,9578.43
TXN_BORR_00242_03_EMI,BORR_00242,2026-01-15T14:27:10.371416,EMI_PAYMENT,55077.6,ON_TIME,0.0
TXN_BORR_00242_04_INFLOW,BORR_00242,2026-01-16T14:27:10.371416,BUSINESS_INFLOW,95611.39,POSTED,95611.39
TXN_BORR_00242_04_OUTFLOW,BORR_00242,2026-01-23T14:27:10.371416,BUSINESS_OUTFLOW,73033.98,POSTED,22577.41
TXN_BORR_00242_04_EMI,BORR_00242,2026-02-12T14:27:10.371416,EMI_PAYMENT,55077.6,ON_TIME,0.0
TXN_BORR_00242_05_INFLOW,BORR_00242,2026-02-18T14:27:10.371416,BUSINESS_INFLOW,101281.72,POSTED,101281.72
TXN_BORR_00242_05_OUTFLOW,BORR_00242,2026-02-25T14:27:10.371416,BUSINESS_OUTFLOW,104346.35,POSTED,0.0
TXN_BORR_00242_05_EMI,BORR_00242,2026-03-15T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,0.0
TXN_BORR_00243_00_INFLOW,BORR_00243,2025-09-22T14:27:10.371416,BUSINESS_INFLOW,18153.84,POSTED,46581.13
TXN_BORR_00243_00_OUTFLOW,BORR_00243,2025-09-29T14:27:10.371416,BUSINESS_OUTFLOW,21267.96,POSTED,25313.17
TXN_BORR_00243_00_EMI,BORR_00243,2025-10-20T14:27:10.371416,EMI_PAYMENT,5306.71,DELAYED,20006.46
TXN_BORR_00243_01_INFLOW,BORR_00243,2025-10-22T14:27:10.371416,BUSINESS_INFLOW,20241.58,POSTED,40248.04
TXN_BORR_00243_01_OUTFLOW,BORR_00243,2025-10-29T14:27:10.371416,BUSINESS_OUTFLOW,22429.93,POSTED,17818.11
TXN_BORR_00243_01_EMI,BORR_00243,2025-11-18T14:27:10.371416,EMI_PAYMENT,7846.5,ON_TIME,9971.61
TXN_BORR_00243_02_INFLOW,BORR_00243,2025-11-20T14:27:10.371416,BUSINESS_INFLOW,23108.27,POSTED,33079.88
TXN_BORR_00243_02_OUTFLOW,BORR_00243,2025-11-27T14:27:10.371416,BUSINESS_OUTFLOW,21394.75,POSTED,11685.13
TXN_BORR_00243_02_EMI,BORR_00243,2025-12-15T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,11685.13
TXN_BORR_00243_03_INFLOW,BORR_00243,2025-12-19T14:27:10.371416,BUSINESS_INFLOW,19075.2,POSTED,30760.33
TXN_BORR_00243_03_OUTFLOW,BORR_00243,2025-12-26T14:27:10.371416,BUSINESS_OUTFLOW,18513.35,POSTED,12246.98
